Period Detail by Terminal,,,,,,,,,,,
,,,,,,,POSA R15 (e-topup),,,,
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 1 of 284,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
02/02/17,14:13:45,02/02/17,14:13:44,66666,47137,,POSA R15 (e-topup),Sold: XBOX Live £10 Indirect Agency,EPTRA0021070898,6364930880000139471,10
02/02/17,14:13:54,02/02/17,14:13:53,66666,47138,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070902,6364930880000139463,10
02/02/17,14:14:06,02/02/17,14:14:05,66666,47139,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070903,6364930880000139455,10
02/02/17,14:14:15,02/02/17,14:14:14,66666,47140,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070912,6364930880000139448,10
02/02/17,14:14:24,02/02/17,14:14:24,66666,47141,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070919,6364930880000139430,10
02/02/17,14:14:35,02/02/17,14:14:34,66666,47142,,POSA R15 (e-topup),Sold: XBOX Live £10 Indirect Agency,EPTRA0021070920,6364930880000139422,10
02/02/17,14:14:44,02/02/17,14:14:43,66666,47143,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070922,6364930880000139414,10
02/02/17,14:14:53,02/02/17,14:14:53,66666,47144,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070923,6364930880000140107,10
02/02/17,14:15:08,02/02/17,14:15:07,66666,47145,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070930,6364930880000140099,10
02/02/17,14:15:17,02/02/17,14:15:17,66666,47146,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070935,6364930880000140081,10
02/02/17,14:15:28,02/02/17,14:15:27,66666,47147,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070941,6364930880000140073,10
02/02/17,14:15:37,02/02/17,14:15:37,66666,47148,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070943,6364930880000140065,10
02/02/17,14:15:47,02/02/17,14:15:47,66666,47149,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070945,6364930880000140057,10
02/02/17,14:15:56,02/02/17,14:15:56,66666,47150,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070946,6364930880000140040,10
02/02/17,14:16:06,02/02/17,14:16:05,66666,47151,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070947,6364930880000140032,10
,,,,,,,POSA R15 (e-topup),,,,
e-pay Limited,,,,,,,,,27/02/2017,Page 3 of 284,
Period Detail by Terminal,,,,,,,,,,,
Account :,908444 - Select Premier Ltd,,,,,,,,,,
Period :,00014 - 30/01/2017 to 26/02/2017,,,,,,,,,,
Terminal :,90117166,Select Premier Ltd,,,,,,,,,
Host Date & Time,,POS Date & Time,,Operator,Retailer Reference,Txn. No.,Narrative,SN / ETU Txn No.,Topup Reference,Value,
Sold / Recharged,,,,,,,,,,,
02/02/17,14:16:15,02/02/17,14:16:15,66666,47152,,Sold: XBOX Live £10 Indirect Agency,EPTRA0021070948,6364930880000140024,10,
02/02/17,14:16:24,02/02/17,14:16:24,66666,47153,,Sold: XBOX Live £10 Indirect Agency,POSA R15 (e-topup),EPTRA0021070953,6364930880000140016,10
06/02/17,12:21:40,06/02/17,12:21:39,66666,47154,,Sold: Steam Wallet Card 50£,POSA R15 (e-topup),EPTRA0021109889,6338637580000822445,50
06/02/17,12:50:52,06/02/17,12:50:51,66666,47156,,StandardGBMag Stripe/EAN128,Sold: Steam Wallet Card 50£,EPTRA0021110310,6338637580001230275,50
06/02/17,13:01:41,06/02/17,13:01:37,66666,47157,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021110460,6338637580000792721,50
06/02/17,13:01:49,06/02/17,13:01:46,66666,47158,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021110464,6338637580001012830,50
06/02/17,13:07:40,06/02/17,13:07:36,66666,47159,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021110533,6338637580000650770,50
06/02/17,14:25:14,06/02/17,14:25:10,66666,47160,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021111713,6338637580001230283,50
06/02/17,14:48:07,06/02/17,14:48:04,66666,47161,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021111992,6338637580000431262,50
06/02/17,14:57:29,06/02/17,14:57:25,66666,47162,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021112123,6338637580000143933,50
06/02/17,14:57:37,06/02/17,14:57:33,66666,47163,,StandardGBMag Stripe/EAN128,Sold: Steam Wallet Card 50£,EPTRA0021112126,6338637580000142075,50
09/02/17,12:06:41,09/02/17,12:06:41,66666,47164,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021133867,6338637580000690115,50
09/02/17,12:08:42,09/02/17,12:08:41,66666,47165,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021133894,6338637580000690891,50
09/02/17,12:20:39,09/02/17,12:20:38,66666,47166,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021134072,6338637580001605948,50
09/02/17,16:23:59,09/02/17,16:23:58,66666,47167,,Sold: Steam Wallet Card 10£,StandardGBMag Stripe/EAN128,EPTRA0021137274,6338637560000671117,10
09/02/17,19:21:37,09/02/17,19:21:36,66666,47168,,Sold: Steam Wallet Card 50£,StandardGBMag Stripe/EAN128,EPTRA0021139380,6338637580000475459,50
10/02/17,14:18:05,10/02/17,14:18:05,66666,47169,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144297,6338637570000087453,20
10/02/17,14:18:45,10/02/17,14:18:45,66666,47170,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144310,6338637570000087438,20
10/02/17,14:19:24,10/02/17,14:19:25,66666,47171,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144329,6338637570000087412,20
10/02/17,14:19:49,10/02/17,14:19:49,66666,47172,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144340,6338637570000087396,20
10/02/17,14:20:11,10/02/17,14:20:11,66666,47173,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144348,6338637570000087370,20
10/02/17,14:20:32,10/02/17,14:20:32,66666,47174,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144359,6338637570000087354,20
10/02/17,14:20:58,10/02/17,14:20:58,66666,47175,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144368,6338637570000087339,20
10/02/17,14:21:32,10/02/17,14:21:32,66666,47176,,Sold: Steam Wallet Card 20£,StandardGBMag Stripe/EAN128,EPTRA0021144379,6338637570000087313,20
